1	1	0	0	0	0	0	0	0	3
2	1	0	0	0	0	0	0	0	3
3	1	0	0	0	0	0	0	0	3
4	1	0	0	0	0	0	0	0	3
5	1	0	0	0	0	0	0	0	3
6	1	0	0	0	0	0	0	0	3
7	1	0	0	0	0	0	0	0	3
8	1	0	0	0	0	0	0	0	3
9	1	0	0	0	0	0	0	0	3
10	1	0	0	0	0	0	0	0	3
11	1	0	0	0	0	0	0	0	3
12	1	0	0	0	0	0	0	0	3
13	1	0	0	0	0	0	0	0	3
14	1	0	0	0	0	0	0	0	3
15	1	0	0	0	0	0	0	0	3
16	1	0	0	0	0	0	0	0	3
17	1	0	0	0	0	0	0	0	3
18	1	0	0	0	0	0	0	0	3
19	1	0	0	0	0	0	0	0	3
20	1	0	0	0	0	0	0	0	3
21	1	0	0	0	0	0	0	0	3
22	1.06818	0	1.8	0.2285	0.1	0.2	0	0	2
23	1.06818	0	1.8	0.3593	0.1	0.2	0	0	2
24	1	0	0	0	0	0	0	0	3
25	1	0	0	0	0	0	0	0	3
26	1	0	0	0	0	0	0	0	3
27	1	0	0	0	0	0	0	0	3
28	1	0	0	0	0	0	0	0	3
29	1	0	0	0	0	0	0	0	3
30	1	0	0	0	0	0	0	0	3
31	1	0	0	0	0	0	0	0	3
32	1	0	0	0	0	0	0	0	3
33	1	0	0	0	0	0	0	0	3
34	1	0	0	0	0	0	0	0	3
35	1.09545	0	3.45	1.4704	0.3216	0.5207	0	0	2
36	1.09545	0	6.9	1.706	0.4636	0.9207	0	0	2
37	1.04	0	10.5	1.0476	0.6	1.2	0	0	1
38	1.04	0	10.5	0.8952	0.6	1.2	0	0	2
39	1	0	0	0	0	0	0	0	3
40	1	0	0	0	0	0	0	0	3
41	1	0	0	0	0	0	0	0	3
42	1	0	0	0	0	0	0	0	3
43	1	0	0	0	0	0	0	0	3
44	1	0	0	0	0	0	0	0	3
45	1	0	0	0	0	0	0	0	3
46	1	0	0	0	0	0	0	0	3
47	1	0	0	0	0	0	0	0	3
48	1	0	0	0	0	0	0	0	3
49	1	0	0	0	0	0	0	0	3
50	1	0	0	0	0	0	0	0	3
51	1	0	0	0	0	0	0	0	3
52	1	0	0	0	0.0397	0.01	0	0	3
53	1	0	0	0	0	0	0	0	3
54	1	0	0	0	0	0	0	0	3
55	1.09091	0	2.05	0.8671	0.13	0.3	0	0	2
56	1.09091	0	2.05	0.8771	0.3935	0.9007	0	0	2
57	1.09091	0	4.1	1.712	0.26	0.6	0	0	2
58	1.035	0	3.3	1.9571	0.26	0.5	0	0	2
59	1.035	0	3.3	1.2287	0.26	0.5	0	0	2
60	1	0	0	0	0	0	0	0	3
61	1	0	0	0	0	0	0	0	3
62	1	0	0	0	0	0	0	0	3
63	1	0	0	0	0	0	0	0	3
64	1	0	0	0	0	0	0	0	3
65	1	0	0	0	0	0	0	0	3
66	1	0	0	0	0	0	0	0	3
67	1	0	0	0	0	0	0	0	3
68	1.08636	0	2.1	-0.1062	0.13	0.3	0	0	2
69	1.08636	0	4.2	-0.1188	0.26	0.6	0	0	2
70	1	0	0	0	0	0.0225	0	0	3
71	1.0325	0	4.4	-0.1562	0.26	0.6	0	0	2
72	1	0	0	0	0	0	0	0	3
73	1	0	0	0	0	0	0	0	3
74	1	0	0	0	0	0	0	0	3
