1	1.0317	0	0.4233	0.1572	0	0	0	0	1
2	1.00238	-9.03519	0	0	0.728254	0.4509	0	0.0661	3
3	0.989665	-7.51452	0	0	3.79157	0.98697	0	0.1661	3
4	1.00503	12.3252	0	0	1.34268	0.191382	0	0.0008	3
5	0.98998	7.44576	0	0	1.51302	0.488976	0	0.0469	3
6	1.00405	22.5047	0	0	1.71753	0.234468	0	0.021	3
7	0.978685	-21.6105	0	0	0.460419	0.14028	0	0.1334	3
8	1.02394	-13.3046	0	0	3.44087	0.532062	0.0070508	0.368324	3
9	0.995208	14.9292	0	0	-0	-0	0	0.750767	3
10	0.935403	-13.1057	0	0	0.310921	0.103206	0	0.0065	3
11	1.03828	3.37287	0	0	0	-0	0	0.0341	3
12	1.00405	96.8656	2.3858	-0.0409	0	0	0	0	2
13	1.04619	21.1421	0	0	0.143286	0.02004	0	0.0191	3
14	1.02806	6.02589	0	0	1.34268	0.247494	0	0.1244	3
15	0.966985	-9.6296	0	0	0	0	0	0	3
16	1.04829	-4.84545	0	0	-0.0612222	0.02004	0	0.0047	3
17	1.01052	-21.4369	0	0	-0.227855	-0.0833664	0	0.065	3
18	1.04309	11.6387	0.3802	0.1121	0	0	0	0	2
19	1.02974	-21.1091	0	0	0.597893	0.267534	0	0.1284	3
20	0.995795	32.0412	0	0	0.306612	0.043086	0	0.0515	3
21	1.02414	-12.4414	0	0	0	-0	0.00234457	-0.00195381	3
22	1.013	31.4413	0	0	0.678053	0.121242	0	0.0218	3
23	1.02323	43.1762	0	0	0	0	0.00295874	0.206034	3
24	0.977442	-13.2119	0	0	0.253807	0.07515	0	0.0239	3
25	1.01187	32.5529	0	0	0.014028	0.002004	0	0.0493	3
26	1.03093	8.56355	0	0	1.61522	0.393786	0	0.3071	3
27	1.0322	11.5482	0	0	0	-0	0	0.0085	3
28	0.994911	-5.41357	0	0	0.196592	0.071142	0	0.0115	3
29	1.03332	1.20701	0.3478	0.1467	0	0	0	0	2
30	1.01422	-5.59853	0	0	0.320039	0.088176	0	0.0073	3
31	1.02952	36.6939	0	0	0	-0	0.00235277	0.00313936	3
32	1.00844	25.9004	0	0	1.67635	0.549096	0	1.1054	3
33	1.01863	-11.5288	0.2535	0.085	0	0	0	0	2
34	1.05035	40.5006	0	0	-0	0	0	0.1482	3
35	1.00946	-9.55415	0	0	0	0	0	0	3
36	0.978505	14.002	0	0	1.53206	0.494988	0	0.2765	3
37	1.02786	-7.88055	0	0	-0	0	0	0.0056	3
38	0.914844	-11.6309	0	0	0.698194	0.432864	0	0.063	3
39	1.07328	1.2557	2.146	0.5592	0	0	0	0	2
40	1.00284	-15.0452	0	0	0	-0	0	0.3754	3
41	1.02085	-10.5804	0	0	0	-0	0	0.0025	3
42	0.985213	28.5618	0.161	-0.0412	0	0	0	0	2
43	1.02129	-2.92946	0	0	0.13537	0.049098	0	0.018	3
44	0.990534	-11.4145	0	0	0.10531	0.03507	0	0.0031	3
45	1.0121	-18.8608	1.9255	0.0187	0	0	0	0	2
46	1.0391	0.763772	0	0	-0	0	0.0012	0.1534	3
47	0.9757	-6.90413	0	0	0.0922842	0.026052	0	0.02	3
48	1.04942	58.6958	0	0	0.428355	0.128256	0	0.133	3
49	0.998825	-10.3755	0	0	-0	0	0.00019959	0.00320041	3
50	0.983186	-8.37463	0	0	0.16052	0.0454908	0	0.001	3
51	1.01142	44.4986	1.61	0.0083	0	0	0	0	2
52	0.988125	16.1098	0	0	0.279558	0.04008	0	0.0423	3
53	1.01613	-21.4555	0	0	0.208616	0.079158	0	0.2689	3
54	1.021	21.9877	0.3708	0.0551	0	0	0	0	2
55	1.03617	8.17769	0	0	0	0	0	0.0727	3
56	1.04206	-2.93381	0	0	0.101302	0.037074	0	0.0081	3
57	0.954805	-6.84458	0	0	0.1003	0.027054	0	0.0114	3
58	0.981092	-5.14063	0	0	0.0632262	-0	0	0.0067	3
59	1.03813	-3.37057	0	0	0.029058	0.009018	0	0.006	3
60	1.00634	-6.76663	0	0	-0	0	0.00318913	0.177608	3
61	1.04707	36.0506	0	0	-0	-0	0.00549745	0.00432068	3
62	1.05827	15.8759	6.177	1.7865	0	0	0	0	2
63	1.05827	15.8759	6.177	1.7865	0	0	0	0	2
64	1.00995	-20.3455	0	0	1.52104	0.483966	0	0.0553	3
65	0.99193	25.0863	0	0	1.27855	0.318636	0	0.2051	3
66	1.03477	8.49254	1.7912	0.1403	0	0	0	0	2
67	0.975466	-6.42279	0	0	0	0	0	0.0084	3
68	1.03502	-10.7397	0.5372	0.1191	0	0	0	0	2
69	1.03502	-10.7397	0.5372	0.1191	0	0	0	0	2
70	1.00742	-5.99069	0	0	1.10721	-0.268536	0	0.1637	3
